strategy,pairId,type,shouldMatch,resumeId,jobId,chunkSize,chunkOverlap,topK,threshold,chunkCount,goldRelevant,selectedChunks,tp,fp,fn,chunkPrecision,chunkRecall,chunkF1,predictedEvidenceGate,pairCorrect,evidenceChars,evidenceUtf8Bytes,fullTextChars,fullTextUtf8Bytes
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,5,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,5,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,5,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,5,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,1200,160,5,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
full_text,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1491,3341,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,1,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1190,2702,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,3,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1190,2702,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,5,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1190,2702,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,1200,160,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
full_text,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1453,3017,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,1,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1199,2461,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,3,0.650000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1561,3311,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,5,0.650000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1561,3311,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,1200,160,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
full_text,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,0,0.000000,1,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1182,2702,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,1,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,1,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,1,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,1,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,1,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,3,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,3,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,3,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,3,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,3,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,5,0.650000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,5,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,5,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,5,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,1200,160,5,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
full_text,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,0,0.000000,1,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1056,2512,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,1,0.650000,1,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1010,2466,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,1,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,1,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,1,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,1,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,3,0.650000,1,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1010,2466,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,3,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,3,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,3,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,3,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,5,0.650000,1,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,1010,2466,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,5,0.700000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,5,0.720000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,5,0.750000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,1200,160,5,0.800000,1,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
full_text,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1491,3341,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,1200,160,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
full_text,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1453,3017,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,1200,160,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
